episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,17,4,0,1,13.0,0,0
2,23,6,1,0,-19.0,0,0
3,22,4,0,1,41.0,0,0
4,29,7,0,1,-4.0,0,0
5,14,4,0,1,-17.0,0,0
6,25,7,1,0,3.0,0,0
7,17,3,1,0,3.0,0,0
8,17,1,0,1,40.0,0,0
9,6,3,0,1,-33.0,0,0
10,23,6,0,1,-22.0,0,0
11,7,1,0,1,-5.0,0,0
12,25,7,1,0,-41.0,0,0
13,14,3,1,0,17.0,0,0
14,17,5,1,0,-15.0,0,0
15,21,8,0,1,-27.0,0,0
16,25,4,0,1,5.0,0,0
17,15,2,1,0,14.0,0,0
18,35,2,1,0,93.0,0,0
19,24,3,0,1,37.0,0,0
20,10,2,0,1,5.0,0,0
21,6,1,0,1,-15.0,0,0
22,9,4,0,1,-23.0,0,0
23,18,6,1,0,-14.0,0,0
24,13,1,1,0,25.0,0,0
25,13,1,1,0,25.0,0,0
26,6,0,0,1,-6.0,0,0
27,8,3,0,1,-24.0,0,0
28,21,1,1,0,28.0,0,0
29,22,6,0,1,-32.0,0,0
30,19,1,1,0,19.0,0,0
31,18,2,1,0,22.0,0,0
32,6,1,0,1,-15.0,0,0
33,30,7,0,1,-5.0,0,0
34,22,6,0,1,-10.0,0,0
35,10,0,1,0,37.0,0,0
36,12,2,1,0,17.0,0,0
37,33,8,0,1,5.0,0,0
38,10,0,1,0,37.0,0,0
39,6,2,0,1,-24.0,0,0
40,7,0,0,1,4.0,0,0
41,9,3,0,1,-25.0,0,0
42,14,6,0,1,-35.0,0,0
43,11,3,0,1,-16.0,0,0
44,6,3,0,1,-33.0,0,0
45,25,3,1,0,50.0,0,0
46,43,13,0,1,-17.0,0,0
47,13,1,1,0,25.0,0,0
48,12,7,0,1,-64.0,0,0
49,15,2,1,0,14.0,0,0
50,62,0,5,0,520,0,1
50,19,3,1,0,45.0,0,0
51,16,4,0,1,-19.0,0,0
52,20,4,1,0,-9.0,0,0
53,9,3,0,1,-3.0,0,0
54,6,1,0,1,-15.0,0,0
55,24,6,1,0,-31.0,0,0
56,32,7,0,1,37.0,0,0
57,8,3,0,1,-13.0,0,0
58,6,1,0,1,-15.0,0,0
59,6,0,0,1,-6.0,0,0
60,22,1,1,0,104.0,0,0
61,23,4,0,1,29.0,0,0
62,6,4,0,1,-42.0,0,0
63,9,3,0,1,-25.0,0,0
64,9,3,0,1,-25.0,0,0
65,9,3,0,1,-25.0,0,0
66,27,4,0,1,25.0,0,0
67,18,4,0,1,1.0,0,0
68,11,2,0,1,-7.0,0,0
69,13,3,0,1,-18.0,0,0
70,18,2,0,1,19.0,0,0
71,10,3,0,1,-15.0,0,0
72,9,3,0,1,-25.0,0,0
73,34,7,1,0,49.0,0,0
74,16,4,0,1,-8.0,0,0
75,13,1,1,0,25.0,0,0
76,18,3,1,0,13.0,0,0
77,12,4,0,1,-26.0,0,0
78,19,3,1,0,1.0,0,0
79,15,6,0,1,-25.0,0,0
80,17,5,0,1,-29.0,0,0
81,17,4,0,1,-9.0,0,0
82,28,7,1,0,11.0,0,0
83,17,0,0,1,16.0,0,0
84,33,5,1,0,24.0,0,0
85,21,3,0,1,18.0,0,0
86,48,12,1,0,34.0,0,0
87,36,9,1,0,-26.0,0,0
88,6,1,0,1,-15.0,32.18537998199463,0
89,15,1,1,0,23.0,96.89285564422607,0
90,12,3,0,1,5.0,121.56445729732513,0
91,13,0,1,0,34.0,137.80842477083206,0
92,14,2,1,0,15.0,152.37449634075165,0
93,28,6,1,0,53.0,183.28857746720314,0
94,33,11,1,0,3.0,211.0403209924698,0
95,31,7,1,0,41.0,234.3278339356184,0
96,54,9,1,0,44.0,271.7824745327234,0
97,8,0,0,1,3.0,278.1722262650728,0
98,17,6,1,0,-13.0,289.7660155594349,0
99,13,3,1,0,7.0,297.58288165926933,0
100,62,0,5,0,520,0,1
100,12,1,1,0,26.0,307.291037350893,0
101,6,1,0,1,-15.0,313.3338130712509,0
102,45,5,1,0,133.0,344.221717081964,0
103,27,8,0,1,-11.0,360.3356817960739,0
104,9,1,0,1,15.0,365.08664482086897,0
105,14,2,1,0,15.0,374.7666774690151,0
106,6,1,0,1,-15.0,379.05084735155106,0
107,14,3,0,1,-8.0,389.20024505257607,0
108,21,2,1,0,63.0,402.3712517917156,0
109,44,3,1,0,152.0,430.8336605280638,0
110,21,2,1,0,52.0,444.1060951948166,0
