episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,18,5,0,1,-30.0,0,0
2,22,6,1,0,-18.0,0,0
3,13,5,0,1,-25.0,0,0
4,20,2,1,0,9.0,0,0
5,21,3,0,1,-4.0,0,0
6,19,5,1,0,-17.0,0,0
7,19,3,0,1,9.0,0,0
8,34,8,0,1,37.0,0,0
9,24,12,0,1,-55.0,0,0
10,43,13,0,1,16.0,0,0
11,18,3,1,0,13.0,0,0
12,13,5,0,1,-3.0,0,0
13,21,1,1,0,72.0,0,0
14,18,1,0,1,28.0,0,0
15,14,4,0,1,-6.0,0,0
16,31,5,1,0,15.0,0,0
17,13,1,1,0,25.0,0,0
18,15,4,0,1,-18.0,0,0
19,16,6,1,0,-23.0,0,0
20,54,5,1,0,124.0,0,0
21,19,3,1,0,1.0,0,0
22,11,1,0,1,2.0,0,0
23,16,4,0,1,-19.0,0,0
24,18,4,1,0,-7.0,0,0
25,12,2,0,1,-8.0,0,0
26,21,9,0,1,-47.0,0,0
27,21,5,1,0,-19.0,0,0
28,13,1,0,1,22.0,0,0
29,9,2,0,1,-5.0,0,0
30,7,1,0,1,-5.0,0,0
31,14,3,0,1,-19.0,0,0
32,6,1,0,1,-15.0,0,0
33,17,1,1,0,21.0,0,0
34,29,5,0,1,3.0,0,0
35,8,2,0,1,-4.0,0,0
36,19,3,1,0,12.0,0,0
37,13,0,1,0,34.0,0,0
38,14,1,1,0,35.0,0,0
39,17,1,1,0,21.0,0,0
40,24,7,1,0,-29.0,0,0
41,9,0,1,0,38.0,0,0
42,20,2,1,0,20.0,0,0
43,23,4,1,0,43.0,0,0
44,16,2,1,0,24.0,0,0
45,21,4,0,1,-13.0,0,0
46,24,9,1,0,-47.0,0,0
47,38,6,1,0,43.0,0,0
48,23,6,0,1,11.0,0,0
49,9,2,0,1,-5.0,0,0
50,25,25,0,5,-255,0,1
50,6,3,0,1,-33.0,0,0
51,30,6,0,1,15.0,0,0
52,13,3,0,1,-7.0,0,0
53,20,5,0,1,-10.0,0,0
54,14,4,1,0,-3.0,0,0
55,6,1,0,1,-15.0,0,0
56,16,2,1,0,24.0,0,0
57,13,2,0,1,24.0,0,0
58,14,1,0,1,10.0,0,0
59,17,1,0,1,29.0,0,0
60,20,6,0,1,-19.0,0,0
61,33,3,0,1,83.0,0,0
62,9,4,0,1,-23.0,0,0
63,27,2,1,0,57.0,0,0
64,38,9,1,0,27.0,0,0
65,27,9,0,1,-9.0,0,0
66,38,6,1,0,43.0,0,0
67,16,1,1,0,22.0,0,0
68,46,12,0,1,0.0,0,0
69,12,2,0,1,3.0,0,0
70,24,4,1,0,42.0,0,0
71,9,2,0,1,-16.0,0,0
72,11,2,0,1,-7.0,0,0
73,17,3,1,0,14.0,0,0
74,22,9,1,0,-45.0,0,0
75,24,6,1,0,13.0,0,0
76,22,8,1,0,-47.0,0,0
77,9,2,0,1,-5.0,0,0
78,15,2,0,1,0.0,39.50796365737915,0
79,9,2,0,1,-5.0,72.63296127319336,0
80,19,6,0,1,-7.0,122.8735681772232,0
81,6,2,0,1,-24.0,132.43866312503815,0
82,22,2,0,1,15.0,165.73419427871704,0
83,16,4,1,0,6.0,180.098175406456,0
84,12,1,1,0,26.0,190.03534477949142,0
85,27,5,1,0,19.0,210.30153903365135,0
86,25,7,1,0,3.0,228.25760132074356,0
87,13,3,1,0,18.0,238.73810577392578,0
88,28,4,1,0,38.0,266.7785360813141,0
89,27,9,1,0,-17.0,286.24517890810966,0
90,17,1,1,0,21.0,300.14385114610195,0
91,21,2,1,0,8.0,321.7197392433882,0
92,15,1,1,0,34.0,332.95199348032475,0
93,28,5,1,0,18.0,354.88647697865963,0
94,12,0,0,1,21.0,367.0358557552099,0
95,10,2,0,1,-6.0,373.9235876351595,0
96,15,3,1,0,16.0,385.3413469940424,0
97,12,1,1,0,26.0,395.21537928283215,0
98,6,1,0,1,-15.0,400.3151818886399,0
99,9,2,0,1,-5.0,407.177872993052,0
100,62,0,5,0,520,0,1
100,35,5,1,0,55.0,432.19581378251314,0
101,30,6,1,0,62.0,453.58389016240835,0
102,21,1,1,0,61.0,468.6514715626836,0
103,39,12,1,0,32.0,495.2290248274803,0
104,27,3,1,0,92.0,516.0874895229936,0
105,26,8,1,0,37.0,534.2895499244332,0
106,38,10,0,1,26.0,561.6713302657008,0
107,12,2,1,0,17.0,572.4168898835778,0
108,9,0,1,0,38.0,580.250922895968,0
