episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,18,5,0,1,-30.0,0,0
2,32,8,0,1,-5.0,0,0
3,24,3,1,0,7.0,0,0
4,28,4,1,0,-6.0,0,0
5,18,6,0,1,-6.0,0,0
6,13,3,0,1,-7.0,0,0
7,13,3,1,0,7.0,0,0
8,20,6,0,1,-19.0,0,0
9,24,11,0,1,-57.0,0,0
10,43,13,0,1,16.0,0,0
11,16,2,0,1,21.0,0,0
12,15,6,0,1,-3.0,0,0
13,18,0,1,0,73.0,0,0
14,21,2,0,1,16.0,0,0
15,14,4,0,1,-6.0,0,0
16,22,4,1,0,-11.0,0,0
17,28,3,0,1,55.0,0,0
18,10,3,0,1,-4.0,0,0
19,22,6,1,0,15.0,0,0
20,24,2,1,0,49.0,0,0
21,55,9,0,1,62.0,0,0
22,17,5,0,1,-29.0,0,0
23,30,8,0,1,-14.0,0,0
24,21,9,0,1,-47.0,0,0
25,21,5,1,0,-19.0,0,0
26,14,1,0,1,21.0,0,0
27,8,1,0,1,5.0,0,0
28,8,1,0,1,5.0,0,0
29,19,6,0,1,-40.0,0,0
30,32,2,1,0,52.0,0,0
31,15,3,0,1,-9.0,0,0
32,8,2,0,1,-4.0,0,0
33,21,5,1,0,-19.0,0,0
34,17,2,1,0,12.0,0,0
35,27,1,1,0,66.0,0,0
36,23,6,1,0,-19.0,0,0
37,10,0,1,0,48.0,0,0
38,19,3,1,0,12.0,0,0
39,22,4,1,0,33.0,0,0
40,19,3,1,0,12.0,0,0
41,19,2,0,1,7.0,0,0
42,42,12,1,0,-15.0,0,0
43,20,4,1,0,-9.0,0,0
44,20,4,1,0,2.0,0,0
45,6,2,0,1,-24.0,0,0
46,6,1,0,1,-15.0,0,0
47,6,3,0,1,-33.0,0,0
48,31,5,0,1,23.0,0,0
49,12,2,0,1,3.0,0,0
50,25,25,0,5,-255,0,1
50,20,4,0,1,-1.0,0,0
51,15,5,1,0,-13.0,0,0
52,6,1,0,1,-15.0,0,0
53,16,2,1,0,24.0,0,0
54,13,4,0,1,-16.0,0,0
55,14,1,0,1,10.0,0,0
56,17,3,0,1,0.0,0,0
57,15,5,0,1,-27.0,0,0
58,6,3,0,1,-33.0,0,0
59,32,5,0,1,55.0,0,0
60,9,4,0,1,-23.0,0,0
61,21,2,1,0,8.0,0,0
62,20,2,1,0,53.0,0,0
63,31,8,1,0,-1.0,0,0
64,20,6,0,1,-19.0,0,0
65,27,5,0,1,27.0,0,0
66,15,3,1,0,5.0,0,0
67,12,2,1,0,17.0,0,0
68,34,8,1,0,-15.0,0,0
69,12,3,0,1,-6.0,0,0
70,12,2,0,1,3.0,0,0
71,10,5,0,1,-33.0,0,0
72,12,1,1,0,37.0,0,0
73,10,3,0,1,-26.0,0,0
74,11,2,0,1,-7.0,0,0
75,34,13,1,0,-49.0,0,0
76,42,16,0,1,-43.0,0,0
77,18,4,0,1,1.0,0,0
78,16,2,0,1,-1.0,54.72442364692688,0
79,8,1,0,1,5.0,71.81427156925201,0
80,19,6,0,1,-7.0,97.987539768219,0
81,10,3,0,1,-26.0,108.7548097372055,0
82,17,1,0,1,18.0,123.9961604475975,0
83,16,5,1,0,-3.0,141.64426213502884,0
84,24,2,1,0,49.0,157.62753103673458,0
85,36,6,1,0,45.0,185.1100916415453,0
86,12,4,1,0,-1.0,190.96638141572475,0
87,28,5,1,0,18.0,211.64143753051758,0
88,17,3,1,0,3.0,225.1355548799038,0
89,57,11,1,0,67.0,262.61246904730797,0
90,14,0,0,1,30.0,271.668341293931,0
91,18,2,1,0,11.0,284.63724373281,0
92,13,1,1,0,25.0,292.2493709921837,0
93,6,1,0,1,-15.0,295.6543031334877,0
94,16,2,1,0,13.0,306.0113713443279,0
95,18,2,1,0,11.0,317.8722093850374,0
96,9,2,0,1,-5.0,322.6403514370322,0
97,8,2,0,1,-15.0,325.47593731060624,0
98,37,5,1,0,64.0,350.707912389189,0
99,13,0,1,0,34.0,360.8205919004977,0
100,62,0,5,0,520,0,1
100,20,4,1,0,35.0,373.2955857254565,0
101,13,1,1,0,36.0,380.9736654944718,0
102,32,8,1,0,42.0,404.03997367993,0
103,21,4,1,0,34.0,418.28888273611665,0
104,21,3,1,0,43.0,431.1180652566254,0
105,33,7,1,0,83.0,454.53018920496106,0
106,25,6,0,1,-2.0,472.3062238134444,0
107,25,3,1,0,83.0,489.51620719209313,0
