episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,62,0,5,0,520,0,1
0,0,0,0,0,0,0,0
1,16,2,0,1,32.0,0,0
2,8,1,0,1,-6.0,0,0
3,17,6,1,0,-24.0,0,0
4,23,4,0,1,7.0,0,0
5,6,0,0,1,-6.0,0,0
6,6,3,0,1,-33.0,0,0
7,11,4,0,1,-3.0,0,0
8,21,5,0,1,11.0,0,0
9,15,3,1,0,5.0,0,0
10,13,0,1,0,34.0,0,0
11,11,3,1,0,9.0,0,0
12,31,4,1,0,24.0,0,0
13,27,9,0,1,-20.0,0,0
14,17,2,1,0,12.0,0,0
15,13,8,0,1,-41.0,0,0
16,6,1,0,1,-15.0,0,0
17,29,5,0,1,58.0,0,0
18,32,5,1,0,14.0,0,0
19,6,2,0,1,-24.0,0,0
20,24,4,1,0,-2.0,0,0
21,11,2,0,1,4.0,0,0
22,9,0,1,0,49.0,0,0
23,53,13,1,0,20.0,0,0
24,6,0,0,1,-6.0,0,0
25,23,4,1,0,-1.0,0,0
26,10,0,1,0,37.0,0,0
27,19,6,0,1,-7.0,0,0
28,29,5,1,0,72.0,0,0
29,45,7,1,0,71.0,0,0
30,25,3,1,0,6.0,0,0
31,39,5,1,0,95.0,0,0
32,16,2,1,0,13.0,0,0
33,25,7,1,0,-30.0,0,0
34,23,3,1,0,41.0,0,0
35,18,3,0,1,21.0,0,0
36,15,4,0,1,-7.0,0,0
37,8,4,0,1,-33.0,0,0
38,29,7,1,0,-1.0,0,0
39,22,3,1,0,42.0,0,0
40,23,7,1,0,-39.0,0,0
41,10,2,0,1,-6.0,0,0
42,15,4,0,1,-7.0,0,0
43,40,12,1,0,-13.0,0,0
44,25,2,1,0,4.0,0,0
45,23,6,1,0,-19.0,0,0
46,26,4,1,0,-15.0,0,0
47,9,2,0,1,-5.0,0,0
48,17,3,1,0,3.0,0,0
49,14,1,0,1,21.0,0,0
50,25,25,0,5,-255,0,1
50,9,3,0,1,-25.0,0,0
51,43,16,1,0,-52.0,0,0
52,17,4,0,1,13.0,0,0
53,13,4,0,1,-27.0,0,0
54,6,3,0,1,-33.0,0,0
55,17,4,0,1,-9.0,0,0
56,13,3,1,0,7.0,0,0
57,11,1,0,1,13.0,0,0
58,14,2,0,1,34.0,0,0
59,23,4,1,0,-12.0,0,0
60,16,5,0,1,-28.0,0,0
61,17,3,0,1,11.0,0,0
62,56,11,1,0,68.0,0,0
63,29,4,1,0,37.0,0,0
64,18,2,1,0,11.0,0,0
65,18,5,0,1,-8.0,0,0
66,21,5,1,0,-19.0,0,0
67,22,6,1,0,-29.0,0,0
68,16,2,1,0,13.0,0,0
69,12,4,0,1,-37.0,0,0
70,37,7,1,0,35.0,0,0
71,14,1,1,0,35.0,0,0
72,46,10,1,0,87.0,0,0
73,15,5,0,1,-16.0,0,0
74,15,3,1,0,5.0,0,0
75,13,3,0,1,-7.0,0,0
76,67,9,1,0,130.0,136.29047507047653,0
77,17,3,1,0,3.0,150.5141180753708,0
78,14,4,0,1,-6.0,163.40979820489883,0
79,14,3,1,0,6.0,177.22277185320854,0
80,12,2,1,0,17.0,190.12340065836906,0
81,27,3,0,1,100.0,218.25164456665516,0
82,18,1,1,0,75.0,235.31766684353352,0
83,39,14,0,1,-33.0,274.138119533658,0
84,21,3,1,0,43.0,293.3624634295702,0
85,11,0,1,0,47.0,305.50547213852406,0
86,14,3,1,0,6.0,318.5005052238703,0
87,17,0,1,0,30.0,333.5188331604004,0
88,15,4,1,0,-4.0,347.31488513946533,0
89,11,1,1,0,27.0,355.8103179484606,0
90,23,4,0,1,7.0,377.9530173689127,0
91,25,6,0,1,9.0,401.37677143514156,0
92,31,8,1,0,76.0,426.63160790503025,0
93,20,2,0,1,17.0,443.43736305832863,0
