episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,18,5,0,1,-30.0,0,0
2,22,6,1,0,-18.0,0,0
3,13,5,0,1,-25.0,0,0
4,20,2,1,0,9.0,0,0
5,22,4,0,1,-3.0,0,0
6,18,4,1,0,-7.0,0,0
7,19,3,0,1,9.0,0,0
8,16,4,1,0,6.0,0,0
9,18,4,0,1,1.0,0,0
10,15,5,1,0,-13.0,0,0
11,9,7,0,1,-61.0,0,0
12,36,8,1,0,27.0,0,0
13,8,3,0,1,-24.0,0,0
14,9,0,0,1,24.0,0,0
15,22,7,0,1,3.0,0,0
16,20,1,1,0,73.0,0,0
17,19,2,0,1,18.0,0,0
18,14,4,0,1,-6.0,0,0
19,53,10,1,0,36.0,0,0
20,7,3,0,1,-23.0,0,0
21,22,6,1,0,15.0,0,0
22,16,2,1,0,13.0,0,0
23,51,7,1,0,65.0,0,0
24,14,1,0,1,10.0,0,0
25,14,3,0,1,3.0,0,0
26,30,6,0,1,26.0,0,0
27,21,10,0,1,-45.0,0,0
28,27,8,1,0,3.0,0,0
29,8,0,0,1,3.0,0,0
30,16,3,0,1,1.0,0,0
31,17,6,0,1,-38.0,0,0
32,20,0,1,0,27.0,0,0
33,23,2,1,0,17.0,0,0
34,14,5,0,1,-26.0,0,0
35,19,3,1,0,12.0,0,0
36,13,0,1,0,34.0,0,0
37,15,1,1,0,34.0,0,0
38,15,2,1,0,25.0,0,0
39,31,6,1,0,6.0,0,0
40,14,0,1,0,33.0,0,0
41,32,6,1,0,49.0,0,0
42,17,3,1,0,14.0,0,0
43,21,4,0,1,-13.0,0,0
44,24,8,1,0,-49.0,0,0
45,38,7,0,1,42.0,0,0
46,15,3,1,0,5.0,0,0
47,14,6,0,1,-35.0,0,0
48,6,3,0,1,-33.0,0,0
49,34,8,0,1,-7.0,0,0
50,25,25,0,5,-255,0,1
50,12,2,0,1,3.0,0,0
51,33,9,1,0,-23.0,0,0
52,8,1,0,1,5.0,0,0
53,29,7,0,1,18.0,0,0
54,14,1,0,1,10.0,0,0
55,25,5,1,0,-12.0,0,0
56,10,5,0,1,-33.0,0,0
57,35,4,0,1,61.0,0,0
58,9,4,0,1,-23.0,0,0
59,21,2,1,0,8.0,0,0
60,13,0,1,0,34.0,0,0
61,15,3,1,0,16.0,0,0
62,22,8,1,0,-36.0,0,0
63,19,5,0,1,-9.0,0,0
64,28,6,1,0,9.0,0,0
65,21,2,1,0,52.0,0,0
66,51,11,0,1,48.0,0,0
67,12,2,0,1,3.0,0,0
68,24,4,1,0,42.0,0,0
69,9,2,0,1,-16.0,0,0
70,11,2,0,1,-7.0,0,0
71,23,7,1,0,5.0,0,0
72,28,10,1,0,-60.0,0,0
73,24,6,0,1,21.0,0,0
74,14,2,1,0,26.0,0,0
75,6,0,0,1,-6.0,0,0
76,15,2,0,1,11.0,63.774576902389526,0
77,8,1,0,1,5.0,83.91283345222473,0
78,19,6,0,1,-7.0,111.50824880599976,0
79,6,2,0,1,-24.0,118.41856509447098,0
80,20,2,0,1,6.0,135.38167071342468,0
81,17,5,1,0,-4.0,149.10852563381195,0
82,13,1,1,0,36.0,160.52232801914215,0
83,27,6,1,0,10.0,182.12783613801003,0
84,19,5,1,0,-17.0,197.31705862283707,0
85,30,8,1,0,33.0,223.09287944436073,0
86,28,4,1,0,27.0,247.75779601931572,0
87,16,5,1,0,-3.0,257.4855438172817,0
88,33,5,1,0,13.0,282.2588038109243,0
89,16,2,1,0,13.0,295.983180757612,0
90,28,5,1,0,18.0,318.91894361004233,0
91,22,3,0,1,6.0,333.41218900308013,0
92,15,3,0,1,24.0,342.39314904809,0
93,11,0,1,0,36.0,348.25476176291704,0
94,6,1,0,1,-15.0,352.7487552314997,0
95,13,3,0,1,-18.0,360.30737406387925,0
96,14,0,1,0,33.0,370.45944518223405,0
97,42,9,1,0,67.0,395.65189557895064,0
98,21,2,0,1,71.0,411.1201707236469,0
99,11,3,1,0,9.0,418.47781594097614,0
100,62,0,5,0,520,0,1
100,8,2,0,1,-4.0,423.4753872603178,0
101,12,2,1,0,28.0,431.8673598319292,0
102,15,3,1,0,5.0,443.86232700943947,0
103,18,2,1,0,55.0,457.28980880975723,0
104,14,4,1,0,-3.0,466.6934918425977,0
105,45,9,1,0,97.0,499.6006854362786,0
106,9,4,0,1,-34.0,507.794680852443,0
107,12,2,1,0,17.0,518.3721010275185,0
