episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,18,5,0,1,-30.0,0,0
2,22,6,1,0,-18.0,0,0
3,13,5,0,1,-25.0,0,0
4,20,2,1,0,9.0,0,0
5,22,4,0,1,-3.0,0,0
6,18,4,1,0,-7.0,0,0
7,19,3,0,1,9.0,0,0
8,10,2,1,0,19.0,0,0
9,24,5,0,1,19.0,0,0
10,15,5,1,0,-13.0,0,0
11,40,13,1,0,-11.0,0,0
12,13,5,0,1,-14.0,0,0
13,24,3,1,0,40.0,0,0
14,7,5,0,1,-41.0,0,0
15,21,1,1,0,72.0,0,0
16,18,1,0,1,28.0,0,0
17,14,4,0,1,-6.0,0,0
18,22,4,1,0,-11.0,0,0
19,21,2,1,0,63.0,0,0
20,18,4,0,1,1.0,0,0
21,15,5,1,0,-2.0,0,0
22,16,2,1,0,24.0,0,0
23,35,4,1,0,75.0,0,0
24,36,5,0,1,51.0,0,0
25,15,4,0,1,-7.0,0,0
26,30,6,0,1,26.0,0,0
27,21,10,0,1,-45.0,0,0
28,20,6,1,0,-27.0,0,0
29,15,0,0,1,51.0,0,0
30,16,3,0,1,1.0,0,0
31,16,6,0,1,-37.0,0,0
32,6,1,0,1,-15.0,0,0
33,15,1,1,0,23.0,0,0
34,37,7,0,1,10.0,0,0
35,16,2,1,0,13.0,0,0
36,20,3,1,0,0.0,0,0
37,34,3,1,0,85.0,0,0
38,32,4,1,0,67.0,0,0
39,20,4,1,0,-9.0,0,0
40,15,5,1,0,-2.0,0,0
41,26,4,1,0,40.0,0,0
42,14,3,0,1,-19.0,0,0
43,21,7,1,0,-37.0,0,0
44,16,3,1,0,15.0,0,0
45,28,5,1,0,29.0,0,0
46,26,9,0,1,-19.0,0,0
47,6,3,0,1,-33.0,0,0
48,34,9,0,1,-5.0,0,0
49,12,2,0,1,3.0,0,0
50,25,25,0,5,-255,0,1
50,33,9,1,0,-23.0,0,0
51,8,1,0,1,5.0,0,0
52,29,5,0,1,58.0,0,0
53,14,1,0,1,10.0,0,0
54,19,1,1,0,19.0,0,0
55,16,6,0,1,-37.0,0,0
56,35,3,0,1,81.0,0,0
57,9,4,0,1,-23.0,0,0
58,21,2,1,0,8.0,0,0
59,13,0,1,0,34.0,0,0
60,15,3,1,0,16.0,0,0
61,22,8,1,0,-36.0,0,0
62,19,6,0,1,-7.0,0,0
63,28,6,1,0,9.0,0,0
64,18,1,1,0,64.0,0,0
65,14,1,1,0,24.0,0,0
66,22,2,1,0,18.0,0,0
67,18,7,0,1,-26.0,0,0
68,12,2,0,1,3.0,0,0
69,23,4,1,0,43.0,0,0
70,10,3,0,1,-26.0,0,0
71,11,2,0,1,-7.0,0,0
72,14,4,1,0,-3.0,0,0
73,20,9,1,0,-43.0,0,0
74,19,7,1,0,-35.0,0,0
75,16,2,1,0,13.0,0,0
76,18,5,1,0,-16.0,0,0
77,6,1,0,1,-15.0,0,0
78,16,3,0,1,1.0,71.77820587158203,0
79,8,1,0,1,5.0,103.29474186897278,0
80,19,6,0,1,-7.0,137.30328238010406,0
81,11,3,0,1,-27.0,153.04493278265,0
82,16,2,0,1,10.0,169.909482806921,0
83,15,5,1,0,-13.0,185.15686258673668,0
84,14,1,1,0,24.0,201.15775963664055,0
85,18,4,1,0,-7.0,218.43591809272766,0
86,16,1,1,0,33.0,234.57235461473465,0
87,31,9,1,0,34.0,264.58025616407394,0
88,28,4,1,0,38.0,290.2581980228424,0
89,27,9,1,0,-17.0,314.4283437728882,0
90,40,4,1,0,59.0,343.4188787341118,0
91,16,0,0,1,50.0,353.79693879187107,0
92,25,4,1,0,30.0,375.80269169062376,0
93,12,0,0,1,21.0,386.4278297945857,0
94,29,5,1,0,17.0,406.56449741125107,0
95,14,2,0,1,23.0,418.7485956251621,0
96,9,2,0,1,-5.0,424.6357820853591,0
97,18,0,1,0,29.0,438.6298145875335,0
98,16,4,1,0,6.0,451.37827905267477,0
99,14,2,1,0,26.0,461.8346365019679,0
100,62,0,5,0,520,0,1
100,25,5,1,0,65.0,477.98036190122366,0
101,50,14,1,0,47.0,515.7030026931316,0
102,28,4,1,0,82.0,536.2104032058269,0
103,21,7,1,0,7.0,550.63048270531,0
104,10,0,1,0,37.0,558.3963779527694,0
105,31,8,0,1,-4.0,585.306749554351,0
106,12,2,1,0,17.0,593.577225567773,0
107,9,0,1,0,38.0,602.7029073256999,0
108,11,1,1,0,27.0,609.7137322444469,0
