episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,18,5,0,1,-30.0,0,0
2,32,8,0,1,-5.0,0,0
3,24,3,1,0,7.0,0,0
4,28,4,1,0,-6.0,0,0
5,13,3,1,0,7.0,0,0
6,18,3,0,1,-1.0,0,0
7,21,3,1,0,43.0,0,0
8,13,3,0,1,-7.0,0,0
9,17,5,1,0,-4.0,0,0
10,17,5,1,0,-15.0,0,0
11,19,5,1,0,-17.0,0,0
12,15,5,0,1,-16.0,0,0
13,18,3,1,0,13.0,0,0
14,13,5,0,1,-3.0,0,0
15,20,1,1,0,73.0,0,0
16,19,2,0,1,18.0,0,0
17,14,4,0,1,-6.0,0,0
18,22,4,1,0,-11.0,0,0
19,25,2,1,0,59.0,0,0
20,14,3,0,1,3.0,0,0
21,15,5,1,0,-2.0,0,0
22,16,2,1,0,24.0,0,0
23,13,2,1,0,16.0,0,0
24,22,3,1,0,9.0,0,0
25,34,6,1,0,14.0,0,0
26,17,4,0,1,-9.0,0,0
27,30,7,0,1,-5.0,0,0
28,21,11,0,1,-65.0,0,0
29,6,1,0,1,-15.0,0,0
30,15,3,1,0,5.0,0,0
31,13,0,0,1,31.0,0,0
32,16,3,0,1,1.0,0,0
33,13,3,0,1,-18.0,0,0
34,6,2,0,1,-24.0,0,0
35,20,1,1,0,18.0,0,0
36,22,3,1,0,-2.0,0,0
37,13,5,0,1,-36.0,0,0
38,21,5,1,0,-19.0,0,0
39,16,3,1,0,4.0,0,0
40,16,0,1,0,31.0,0,0
41,45,9,1,0,64.0,0,0
42,27,4,1,0,39.0,0,0
43,22,5,1,0,35.0,0,0
44,25,2,1,0,15.0,0,0
45,6,3,0,1,-33.0,0,0
46,31,9,1,0,-10.0,0,0
47,30,4,1,0,36.0,0,0
48,27,7,0,1,20.0,0,0
49,6,3,0,1,-33.0,0,0
50,25,25,0,5,-255,0,1
50,22,6,1,0,-29.0,0,0
51,14,4,0,1,-17.0,0,0
52,12,2,0,1,3.0,0,0
53,21,5,0,1,0.0,0,0
54,15,4,1,0,7.0,0,0
55,6,0,0,1,-6.0,0,0
56,28,6,0,1,28.0,0,0
57,14,1,0,1,10.0,0,0
58,17,1,0,1,18.0,0,0
59,16,6,0,1,-37.0,0,0
60,37,6,0,1,41.0,0,0
61,9,4,0,1,-23.0,0,0
62,26,2,1,0,47.0,0,0
63,18,5,1,0,-16.0,0,0
64,29,7,1,0,10.0,0,0
65,19,6,0,1,-7.0,0,0
66,39,7,1,0,33.0,0,0
67,26,4,1,0,40.0,0,0
68,35,12,0,1,-44.0,0,0
69,12,2,0,1,3.0,0,0
70,10,5,0,1,-33.0,0,0
71,12,1,1,0,37.0,0,0
72,10,3,0,1,-26.0,0,0
73,11,2,0,1,-7.0,0,0
74,15,3,1,0,5.0,0,0
75,37,17,1,0,-99.0,0,0
76,16,2,1,0,13.0,0,0
77,9,3,0,1,-14.0,0,0
78,33,5,0,1,21.0,69.43874788284302,0
79,8,1,0,1,5.0,90.54114425182343,0
80,19,6,0,1,-7.0,127.32666206359863,0
81,9,3,0,1,-25.0,141.40459936857224,0
82,18,2,0,1,8.0,161.63466447591782,0
83,13,3,1,0,7.0,173.43004739284515,0
84,16,1,1,0,22.0,189.25946444272995,0
85,28,5,1,0,29.0,212.4602535814047,0
86,50,14,1,0,47.0,258.43211944401264,0
87,48,11,1,0,43.0,293.63449059426785,0
88,31,4,1,0,35.0,316.20704258978367,0
89,11,1,1,0,27.0,325.6935703009367,0
90,8,1,0,1,-6.0,330.46879713237286,0
91,36,4,0,1,71.0,357.5338080972433,0
92,10,2,0,1,-6.0,364.7511836439371,0
93,16,3,1,0,15.0,376.34616066515446,0
94,16,1,0,1,41.0,388.67981703579426,0
95,9,2,0,1,-5.0,396.1308290362358,0
96,37,5,1,0,64.0,420.63734915852547,0
97,20,2,1,0,53.0,434.25916624069214,0
98,13,1,1,0,25.0,442.4300708062947,0
99,12,1,1,0,37.0,450.48349376395345,0
100,62,0,5,0,520,0,1
100,14,4,1,0,-3.0,459.75116469338536,0
101,45,9,1,0,97.0,489.0295079983771,0
102,22,4,1,0,33.0,503.54120126739144,0
103,19,3,1,0,45.0,517.5821371562779,0
104,29,6,1,0,19.0,537.930955875665,0
105,16,4,1,0,6.0,550.4022844620049,0
106,9,0,1,0,38.0,555.004050437361,0
107,18,2,1,0,66.0,567.9398078396916,0
108,12,3,1,0,8.0,576.8329160436988,0
