episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,17,4,0,1,13.0,0,0
2,22,5,1,0,-9.0,0,0
3,15,0,1,0,43.0,0,0
4,8,1,0,1,5.0,0,0
5,29,7,0,1,-4.0,0,0
6,14,4,0,1,-17.0,0,0
7,50,14,1,0,47.0,0,0
8,9,0,0,1,2.0,0,0
9,6,1,0,1,-15.0,0,0
10,23,6,0,1,-22.0,0,0
11,7,1,0,1,-5.0,0,0
12,26,6,1,0,-22.0,0,0
13,24,4,1,0,31.0,0,0
14,19,9,1,0,-53.0,0,0
15,7,1,0,1,-5.0,0,0
16,25,4,0,1,5.0,0,0
17,52,6,1,0,128.0,0,0
18,20,2,1,0,20.0,0,0
19,12,4,0,1,-15.0,0,0
20,6,1,0,1,-15.0,0,0
21,23,9,1,0,-57.0,0,0
22,23,4,1,0,32.0,0,0
23,13,0,0,1,31.0,0,0
24,8,3,0,1,-24.0,0,0
25,19,1,1,0,19.0,0,0
26,24,6,0,1,-34.0,0,0
27,29,4,1,0,26.0,0,0
28,13,2,0,1,2.0,0,0
29,22,1,1,0,16.0,0,0
30,8,0,0,1,3.0,0,0
31,30,6,1,0,7.0,0,0
32,22,3,1,0,53.0,0,0
33,19,7,1,0,-35.0,0,0
34,6,1,0,1,-15.0,0,0
35,12,0,1,0,46.0,0,0
36,11,1,0,1,-9.0,0,0
37,10,4,0,1,-35.0,0,0
38,12,5,0,1,-24.0,0,0
39,13,3,0,1,-18.0,0,0
40,6,3,0,1,-33.0,0,0
41,13,1,1,0,25.0,0,0
42,16,7,0,1,-35.0,0,0
43,28,8,1,0,2.0,0,0
44,11,4,0,1,-25.0,0,0
45,25,9,0,1,-18.0,0,0
46,16,2,1,0,24.0,0,0
47,34,9,0,1,39.0,0,0
48,29,8,0,1,9.0,0,0
49,6,0,0,1,-6.0,0,0
50,73,8,4,1,445,0,1
50,25,7,1,0,-30.0,0,0
51,30,7,0,1,39.0,0,0
52,9,2,0,1,-5.0,0,0
53,6,3,0,1,-33.0,0,0
54,6,0,0,1,-6.0,0,0
55,28,1,1,0,153.0,0,0
56,17,4,0,1,-9.0,0,0
57,12,1,0,1,-10.0,0,0
58,12,2,0,1,-19.0,0,0
59,9,3,0,1,-25.0,0,0
60,6,1,0,1,-15.0,0,0
61,21,5,0,1,11.0,0,0
62,23,5,1,0,-21.0,0,0
63,18,9,0,1,-77.0,0,0
64,18,2,0,1,19.0,0,0
65,9,1,0,1,4.0,0,0
66,9,1,0,1,-7.0,0,0
67,15,3,1,0,5.0,0,0
68,16,2,1,0,24.0,0,0
69,18,3,0,1,10.0,0,0
70,44,8,0,1,60.0,0,0
71,50,13,0,1,-13.0,0,0
72,18,7,0,1,-37.0,0,0
73,31,7,1,0,8.0,0,0
74,13,3,0,1,-7.0,0,0
75,24,7,1,0,-40.0,0,0
76,20,1,1,0,18.0,0,0
77,11,2,0,1,4.0,0,0
78,21,6,1,0,-28.0,0,0
79,7,3,0,1,-23.0,0,0
80,18,1,1,0,64.0,0,0
81,38,12,1,0,-44.0,0,0
82,21,2,1,0,19.0,76.16419517993927,0
83,15,3,1,0,16.0,106.50278401374817,0
84,50,8,1,0,145.0,157.77382656931877,0
85,8,4,0,1,-33.0,163.02696385979652,0
86,18,4,1,0,37.0,175.86563879996538,0
87,14,2,1,0,15.0,185.8731644526124,0
88,36,6,1,0,56.0,212.32467695325613,0
89,19,2,1,0,10.0,225.29788943380117,0
90,21,5,1,0,-8.0,239.59611655026674,0
91,24,5,1,1,-11.0,253.32516933232546,0
92,20,3,1,0,55.0,266.8056458607316,0
93,26,5,0,1,17.0,285.92020643502474,0
94,13,1,1,0,25.0,294.5721045434475,0
95,38,8,1,0,80.0,320.6537506580353,0
96,11,1,0,1,13.0,326.4124361872673,0
97,8,1,0,1,5.0,331.98639139533043,0
98,21,5,0,1,0.0,347.0862756073475,0
99,13,3,0,1,4.0,355.60958756506443,0
100,62,0,5,0,520,0,1
100,12,2,0,1,3.0,363.2365102991462,0
101,16,1,1,0,66.0,374.1944036707282,0
102,16,3,1,0,4.0,385.08734794706106,0
103,19,0,1,0,83.0,394.3818516135216,0
104,14,1,1,0,24.0,404.0959604382515,0
105,21,2,1,0,63.0,419.2482379823923,0
106,14,0,1,0,44.0,428.7314953058958,0
107,12,2,1,0,17.0,434.5534808114171,0
108,27,2,1,0,90.0,448.21084240078926,0
