episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,62,0,5,0,520,0,1
0,0,0,0,0,0,0,0
1,22,4,1,0,33.0,0,0
2,14,4,0,1,5.0,0,0
3,23,4,1,0,43.0,0,0
4,19,4,0,1,11.0,0,0
5,11,8,0,1,-61.0,0,0
6,42,6,1,0,83.0,0,0
7,22,2,1,0,51.0,0,0
8,17,0,1,0,41.0,0,0
9,20,3,0,1,19.0,0,0
10,6,3,0,1,-33.0,0,0
11,12,2,0,1,14.0,0,0
12,9,3,0,1,-25.0,0,0
13,11,5,0,1,-45.0,0,0
14,16,6,0,1,-37.0,0,0
15,11,2,0,1,4.0,0,0
16,13,1,1,0,36.0,0,0
17,17,4,1,0,5.0,0,0
18,22,7,1,0,6.0,0,0
19,21,3,1,0,43.0,0,0
20,25,9,0,1,-7.0,0,0
21,13,3,1,0,7.0,0,0
22,23,5,1,0,34.0,0,0
23,21,3,1,0,43.0,0,0
24,20,2,1,0,20.0,0,0
25,31,10,1,0,-30.0,0,0
26,16,2,1,0,13.0,0,0
27,17,2,1,0,56.0,0,0
28,32,9,1,0,-11.0,0,0
29,10,3,0,1,-15.0,0,0
30,19,5,1,0,-17.0,0,0
31,17,3,1,0,3.0,0,0
32,15,1,1,0,34.0,0,0
33,6,1,0,1,-15.0,0,0
34,25,4,0,1,38.0,0,0
35,17,5,0,1,-29.0,0,0
36,27,7,1,0,1.0,0,0
37,38,7,1,0,34.0,0,0
38,17,0,1,0,74.0,0,0
39,24,5,0,1,-3.0,0,0
40,12,3,0,1,-17.0,0,0
41,19,4,1,0,3.0,0,0
42,29,7,1,0,-1.0,0,0
43,18,5,1,0,-16.0,0,0
44,25,3,1,0,-5.0,0,0
45,31,7,1,0,41.0,0,0
46,17,5,1,0,-15.0,0,0
47,52,15,1,0,3.0,0,0
48,17,5,0,1,-7.0,0,0
49,6,4,0,1,-42.0,0,0
50,62,0,5,0,520,0,1
50,18,4,1,0,-7.0,0,0
51,19,4,0,1,11.0,0,0
52,16,2,1,0,13.0,0,0
53,30,8,1,0,33.0,0,0
54,30,3,1,0,89.0,0,0
55,21,5,1,0,-19.0,0,0
56,8,3,0,1,-24.0,0,0
57,18,5,1,0,-5.0,0,0
58,23,7,0,1,-20.0,0,0
59,20,7,1,0,-36.0,0,0
60,6,2,0,1,-24.0,0,0
61,6,0,0,1,-6.0,0,0
62,28,4,1,0,27.0,0,0
63,6,3,0,1,-33.0,0,0
64,18,6,1,0,-25.0,0,0
65,13,2,0,1,24.0,0,0
66,14,4,0,1,-17.0,0,0
67,13,3,1,0,7.0,0,0
68,6,3,0,1,-33.0,0,0
69,22,3,0,1,61.0,0,0
70,16,2,1,0,24.0,0,0
71,45,6,0,1,33.0,0,0
72,11,1,1,0,27.0,0,0
73,17,3,1,0,3.0,0,0
74,23,8,0,1,-7.0,0,0
75,21,4,0,1,-2.0,0,0
76,29,6,1,0,19.0,0,0
77,13,4,0,1,-5.0,0,0
78,18,2,1,0,22.0,0,0
79,14,2,0,1,1.0,76.24990177154541,0
80,6,3,0,1,-33.0,102.99491262435913,0
81,8,3,0,1,-13.0,127.46573805809021,0
82,6,1,0,1,-15.0,137.52172982692719,0
83,26,3,0,1,46.0,173.3285287618637,0
84,22,5,1,0,-20.0,194.06204730272293,0
85,15,0,1,0,43.0,209.3863725066185,0
86,29,4,1,0,26.0,238.86331063508987,0
87,12,2,1,0,17.0,249.66243681311607,0
88,46,6,1,0,123.0,287.17701832950115,0
89,13,3,1,0,7.0,297.47536112368107,0
90,22,1,1,0,60.0,318.12625516951084,0
91,17,4,1,0,5.0,335.09765143692493,0
92,14,2,1,0,15.0,347.44161216914654,0
93,19,4,1,0,-8.0,361.5604316741228,0
94,17,5,1,0,-4.0,373.9224623590708,0
