episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,59,1,4,1,368,0,1
0,0,0,0,0,0,0,0
1,36,7,0,1,77.0,0,0
2,22,4,1,0,33.0,0,0
3,6,1,0,1,-15.0,0,0
4,14,2,0,1,23.0,0,0
5,11,8,0,1,-61.0,0,0
6,20,4,1,0,-9.0,0,0
7,24,2,1,0,60.0,0,0
8,18,0,1,0,40.0,0,0
9,16,1,1,0,22.0,0,0
10,17,2,1,0,12.0,0,0
11,6,1,0,1,-15.0,0,0
12,6,3,0,1,-33.0,0,0
13,12,1,0,1,23.0,0,0
14,7,2,0,1,-14.0,0,0
15,6,2,0,1,-24.0,0,0
16,8,4,0,1,-33.0,0,0
17,16,6,0,1,-37.0,0,0
18,11,2,0,1,4.0,0,0
19,13,1,1,0,36.0,0,0
20,50,14,1,0,3.0,0,0
21,22,5,1,0,24.0,0,0
22,13,4,0,1,-5.0,0,0
23,13,3,1,0,7.0,0,0
24,21,5,1,0,-8.0,0,0
25,34,5,1,0,67.0,0,0
26,44,13,1,0,-26.0,0,0
27,22,4,1,0,33.0,0,0
28,18,2,1,0,22.0,0,0
29,23,5,1,0,-21.0,0,0
30,8,2,0,1,-15.0,0,0
31,22,7,1,0,-27.0,0,0
32,14,2,1,0,15.0,0,0
33,20,2,0,1,28.0,0,0
34,26,5,0,1,28.0,0,0
35,17,5,0,1,-29.0,0,0
36,35,7,1,0,-7.0,0,0
37,49,5,1,0,140.0,0,0
38,9,2,0,1,-5.0,0,0
39,19,4,0,1,-22.0,0,0
40,7,1,0,1,-5.0,0,0
41,24,3,0,1,15.0,0,0
42,13,4,1,0,9.0,0,0
43,8,0,0,1,3.0,0,0
44,20,5,1,0,-18.0,0,0
45,25,3,1,0,6.0,0,0
46,20,0,1,0,82.0,0,0
47,45,15,1,0,-1.0,0,0
48,6,2,0,1,-24.0,0,0
49,14,3,0,1,3.0,0,0
50,62,0,5,0,520,0,1
50,32,9,0,1,-3.0,0,0
51,6,5,0,1,-51.0,0,0
52,6,0,0,1,-6.0,0,0
53,26,4,1,0,40.0,0,0
54,8,3,0,1,-24.0,0,0
55,14,2,1,0,15.0,0,0
56,12,0,1,0,35.0,0,0
57,33,11,1,0,3.0,0,0
58,27,7,1,0,12.0,0,0
59,17,3,0,1,0.0,0,0
60,34,6,1,0,3.0,0,0
61,6,3,0,1,-33.0,0,0
62,27,6,0,1,-26.0,0,0
63,6,0,0,1,-6.0,0,0
64,21,4,1,0,1.0,0,0
65,13,3,0,1,-7.0,0,0
66,24,7,1,0,4.0,0,0
67,7,2,0,1,-14.0,0,0
68,14,4,0,1,-17.0,0,0
69,13,3,1,0,7.0,0,0
70,6,3,0,1,-33.0,0,0
71,18,1,0,1,72.0,0,0
72,36,7,0,1,11.0,0,0
73,18,2,0,1,19.0,0,0
74,11,2,0,1,-7.0,0,0
75,27,5,1,0,19.0,0,0
76,24,6,0,1,10.0,0,0
77,21,6,0,1,-42.0,0,0
78,42,10,0,1,11.0,0,0
79,16,2,1,0,13.0,0,0
80,13,3,0,1,-7.0,54.82731914520264,0
81,6,3,0,1,-33.0,73.05711078643799,0
82,11,4,0,1,-25.0,94.12262380123138,0
83,6,1,0,1,-15.0,101.68933701515198,0
84,43,8,1,0,20.0,155.74995678663254,0
85,9,0,0,1,13.0,164.11306700110435,0
86,11,0,1,0,36.0,175.16021320223808,0
87,29,5,0,1,36.0,197.09797485172749,0
88,19,2,1,0,54.0,211.80669929087162,0
89,21,1,1,0,61.0,228.10792343318462,0
90,12,3,1,0,8.0,235.35665120184422,0
91,17,6,1,0,-13.0,249.06223644316196,0
92,9,1,1,0,29.0,254.35170842707157,0
93,8,0,0,1,14.0,258.93612076342106,0
94,14,1,1,0,24.0,271.65641163289547,0
95,22,4,1,0,33.0,289.59386570751667,0
96,17,4,0,1,2.0,304.4405489116907,0
97,17,4,0,1,35.0,315.07511630654335,0
98,12,2,1,0,17.0,322.415428340435,0
99,20,4,1,0,-9.0,340.1094968020916,0
100,62,0,5,0,520,0,1
100,14,2,1,0,26.0,349.11656826734543,0
101,28,5,1,0,18.0,371.30659008026123,0
102,19,5,0,1,2.0,385.7730623036623,0
103,39,15,1,0,-28.0,414.87700295448303,0
104,15,3,1,0,16.0,425.1033926308155,0
105,23,6,0,1,-33.0,440.8764097094536,0
106,12,1,1,0,37.0,448.8081787005067,0
107,11,0,1,0,36.0,456.1505429521203,0
108,20,1,1,0,62.0,470.5772989615798,0
109,20,3,1,0,55.0,487.29212195426226,0
110,27,3,1,0,37.0,509.5127747282386,0
111,29,7,0,1,18.0,528.6489660590887,0
112,25,5,1,0,21.0,544.0395230147988,0
113,13,3,0,1,4.0,553.13028585352,0
114,11,1,1,0,27.0,561.2550987843424,0
115,20,0,1,0,71.0,576.2587583009154,0
116,20,3,1,0,11.0,589.7836193535477,0
117,35,6,1,0,90.0,614.6090505067259,0
118,25,5,1,0,65.0,631.2935734633356,0
119,25,5,1,0,65.0,650.6462380532175,0
120,13,1,0,1,11.0,660.8495984915644,0
121,11,3,1,0,9.0,666.4235006514937,0
122,15,4,1,0,-4.0,677.8185883108526,0
123,36,4,1,0,151.0,700.3743601087481,0
124,21,7,1,0,7.0,713.9459591601044,0
125,24,5,1,0,22.0,728.3319575283676,0
126,11,0,1,0,36.0,735.2123187277466,0
127,10,1,1,0,28.0,742.567807385698,0
128,14,4,1,0,-3.0,751.2626259345561,0
129,19,2,0,1,51.0,761.8234976846725,0
130,17,2,0,1,31.0,770.9103852380067,0
131,16,1,1,0,22.0,778.6066038180143,0
132,27,6,1,0,54.0,791.7875889409333,0
133,20,4,1,0,2.0,802.2912456709892,0
134,19,2,1,0,65.0,813.9455905277282,0
135,25,5,0,1,18.0,827.7921873200685,0
136,27,2,1,0,101.0,841.7923119980842,0
137,17,1,1,0,21.0,850.2857010383159,0
138,28,7,1,0,55.0,864.3389738220721,0
139,18,1,1,0,75.0,872.4120185840875,0
140,11,2,0,1,-18.0,877.3401962090284,0
141,16,4,1,0,-5.0,884.3907044846565,0
142,12,1,1,0,37.0,888.644853534177,0
143,10,1,1,0,28.0,894.0683256406337,0
144,42,7,1,0,118.0,912.6556381750852,0
145,25,1,1,0,112.0,926.4806041587144,0
146,14,4,1,0,8.0,933.0833940971643,0
147,16,4,1,0,39.0,941.3592248726636,0
148,41,10,1,0,48.0,961.286848532036,0
149,8,0,1,0,50.0,967.0325775612146,0
150,116,0,5,0,994,0,1
150,29,5,1,0,72.0,981.3670700211078,0
151,11,0,1,0,47.0,985.7386744935066,0
152,12,0,1,0,90.0,991.4403228927404,0
153,8,0,1,0,39.0,994.2485009077936,0
154,11,1,1,0,38.0,1000.267523759976,0
155,13,0,1,0,89.0,1005.2718356642872,0
156,15,0,1,0,32.0,1011.4465566072613,0
157,50,2,1,0,243.0,1031.8693810719997,0
158,11,1,1,0,38.0,1035.2507793661207,0
159,26,4,1,0,73.0,1045.7347758617252,0
160,6,4,0,1,-42.0,1048.5033764969558,0
161,47,9,1,0,95.0,1073.3583645056933,0
162,26,2,1,0,102.0,1086.1457228641957,0
163,13,0,1,0,89.0,1090.6484008785337,0
164,12,0,1,0,35.0,1095.398533595726,0
165,25,2,1,0,103.0,1105.5607110541314,0
166,18,2,1,0,22.0,1114.1029747258872,0
167,15,1,1,0,34.0,1120.6188005562872,0
168,28,2,1,0,100.0,1133.2081590425223,0
169,40,6,1,0,129.0,1149.9953728597611,0
