episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,62,0,5,0,520,0,1
0,0,0,0,0,0,0,0
1,36,7,0,1,77.0,0,0
2,22,4,1,0,33.0,0,0
3,20,3,0,1,19.0,0,0
4,11,8,0,1,-61.0,0,0
5,31,3,1,0,44.0,0,0
6,12,1,1,0,37.0,0,0
7,15,1,1,0,34.0,0,0
8,26,0,1,0,76.0,0,0
9,16,2,0,1,21.0,0,0
10,6,3,0,1,-33.0,0,0
11,12,2,0,1,14.0,0,0
12,10,3,0,1,-15.0,0,0
13,11,5,0,1,-45.0,0,0
14,16,6,0,1,-37.0,0,0
15,11,2,0,1,4.0,0,0
16,21,2,1,0,63.0,0,0
17,43,13,1,0,19.0,0,0
18,14,2,1,0,15.0,0,0
19,20,7,0,1,5.0,0,0
20,43,9,1,0,110.0,0,0
21,16,4,1,0,-5.0,0,0
22,47,14,1,0,-27.0,0,0
23,16,2,1,0,13.0,0,0
24,10,2,1,0,19.0,0,0
25,14,3,1,0,17.0,0,0
26,26,8,1,0,-40.0,0,0
27,9,2,0,1,-5.0,0,0
28,30,8,1,0,-11.0,0,0
29,16,2,1,0,13.0,0,0
30,12,2,0,1,3.0,0,0
31,24,5,0,1,30.0,0,0
32,17,5,0,1,-29.0,0,0
33,17,5,1,0,-15.0,0,0
34,22,5,1,0,-9.0,0,0
35,14,2,1,0,26.0,0,0
36,20,1,1,0,62.0,0,0
37,20,0,0,1,68.0,0,0
38,12,5,0,1,-35.0,0,0
39,16,4,0,1,-19.0,0,0
40,16,5,1,0,-3.0,0,0
41,29,7,1,0,-1.0,0,0
42,19,5,1,0,-6.0,0,0
43,32,5,1,0,14.0,0,0
44,10,1,1,0,28.0,0,0
45,30,10,1,0,-29.0,0,0
46,15,5,1,0,-13.0,0,0
47,20,5,0,1,1.0,0,0
48,33,10,0,1,-13.0,0,0
49,9,5,0,1,-43.0,0,0
50,62,0,5,0,520,0,1
50,35,9,0,1,27.0,0,0
51,22,1,1,0,60.0,0,0
52,16,4,1,0,-5.0,0,0
53,16,4,1,0,6.0,0,0
54,45,8,1,0,73.0,0,0
55,7,2,0,1,-14.0,0,0
56,17,5,1,0,-15.0,0,0
57,26,9,0,1,-41.0,0,0
58,18,5,1,0,-16.0,0,0
59,6,2,0,1,-24.0,0,0
60,6,0,0,1,-6.0,0,0
61,34,5,0,1,31.0,0,0
62,20,7,1,0,-25.0,0,0
63,11,2,0,1,26.0,0,0
64,15,4,0,1,-18.0,0,0
65,23,6,1,0,14.0,0,0
66,12,1,0,1,23.0,0,0
67,12,0,1,0,46.0,0,0
68,37,5,1,0,20.0,0,0
69,19,3,0,1,-2.0,0,0
70,19,3,1,0,45.0,0,0
71,17,1,1,0,32.0,0,0
72,15,8,0,1,-43.0,0,0
73,20,5,0,1,-10.0,0,0
74,29,6,1,0,8.0,0,0
75,12,4,0,1,-15.0,0,0
76,18,2,1,0,22.0,0,0
77,8,1,0,1,5.0,25.07200336456299,0
78,6,3,0,1,-33.0,60.64710259437561,0
79,6,3,0,1,-33.0,83.1437828540802,0
80,8,3,0,1,-13.0,100.93115973472595,0
81,6,1,0,1,-15.0,110.2446300983429,0
82,26,3,0,1,46.0,144.69238662719727,0
83,21,5,1,0,-8.0,164.65702426433563,0
84,44,5,0,1,98.0,206.29611365497112,0
85,19,2,1,0,54.0,222.52428974211216,0
86,7,1,0,1,-5.0,228.52786780893803,0
87,33,5,1,0,101.0,253.28986601531506,0
88,25,5,0,1,62.0,272.3477199822664,0
89,29,4,1,0,70.0,294.9125986248255,0
90,39,10,0,1,25.0,324.6331402361393,0
91,32,6,1,0,60.0,348.71735249459743,0
92,13,3,1,0,7.0,359.0723296403885,0
93,19,3,1,0,1.0,372.46259093284607,0
