episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,17,4,0,1,13.0,0,0
2,45,9,0,1,61.0,0,0
3,29,7,0,1,-4.0,0,0
4,16,2,1,0,13.0,0,0
5,45,11,1,0,79.0,0,0
6,12,2,0,1,-8.0,0,0
7,29,7,0,1,-26.0,0,0
8,7,1,0,1,-5.0,0,0
9,22,5,1,0,-9.0,0,0
10,20,4,1,0,35.0,0,0
11,16,6,1,0,-23.0,0,0
12,19,7,0,1,-27.0,0,0
13,25,4,0,1,5.0,0,0
14,49,3,1,0,147.0,0,0
15,18,4,1,0,4.0,0,0
16,7,1,0,1,-5.0,0,0
17,10,3,0,1,7.0,0,0
18,6,1,0,1,-15.0,0,0
19,29,7,1,0,-1.0,0,0
20,30,2,0,1,95.0,0,0
21,8,3,0,1,-24.0,0,0
22,20,1,1,0,29.0,0,0
23,23,5,0,1,-24.0,0,0
24,18,1,1,0,20.0,0,0
25,18,3,1,0,2.0,0,0
26,6,2,0,1,-24.0,0,0
27,22,1,1,0,16.0,0,0
28,8,3,0,1,-13.0,0,0
29,21,4,1,0,-10.0,0,0
30,24,4,1,0,75.0,0,0
31,23,10,1,0,-55.0,0,0
32,9,1,0,1,-7.0,0,0
33,11,0,1,0,47.0,0,0
34,12,2,0,1,-19.0,0,0
35,10,4,0,1,-35.0,0,0
36,21,5,1,0,-8.0,0,0
37,6,1,0,1,-15.0,0,0
38,17,3,1,0,3.0,0,0
39,16,5,0,1,-17.0,0,0
40,31,6,1,0,61.0,0,0
41,8,3,0,1,-13.0,0,0
42,25,9,0,1,-18.0,0,0
43,16,2,1,0,24.0,0,0
44,34,9,0,1,39.0,0,0
45,29,8,0,1,9.0,0,0
46,6,0,0,1,-6.0,0,0
47,55,15,0,1,41.0,0,0
48,8,3,0,1,-13.0,0,0
49,6,1,0,1,-15.0,0,0
50,62,0,5,0,520,0,1
50,20,0,1,0,82.0,0,0
51,19,1,1,0,63.0,0,0
52,10,1,0,1,3.0,0,0
53,33,8,0,1,-39.0,0,0
54,27,5,0,1,5.0,0,0
55,16,3,0,1,12.0,0,0
56,23,8,0,1,-51.0,0,0
57,19,1,0,1,27.0,0,0
58,10,3,0,1,-15.0,0,0
59,8,2,0,1,-15.0,0,0
60,17,5,1,0,-15.0,0,0
61,15,2,1,0,14.0,0,0
62,19,4,0,1,0.0,0,0
63,34,3,1,0,74.0,0,0
64,10,3,0,1,-26.0,0,0
65,49,14,0,1,-21.0,0,0
66,18,2,0,1,19.0,0,0
67,17,7,1,0,-33.0,0,0
68,17,0,1,0,41.0,0,0
69,10,2,0,1,-17.0,0,0
70,33,8,1,0,-14.0,0,0
71,22,2,0,1,26.0,0,0
72,38,9,1,0,16.0,0,0
73,11,1,1,0,27.0,0,0
74,26,8,1,0,-51.0,0,0
75,13,3,0,1,-7.0,0,0
76,33,5,1,0,57.0,134.3375289440155,0
77,16,0,1,0,75.0,163.6265995502472,0
78,17,5,1,0,-15.0,183.63577848672867,0
79,14,2,1,0,15.0,202.15330517292023,0
80,13,6,0,1,-23.0,216.13333249092102,0
81,19,4,1,0,47.0,232.04090759158134,0
82,24,5,1,0,33.0,249.41975784301758,0
83,13,3,1,0,7.0,259.6964333355427,0
84,19,3,1,0,1.0,274.3564361035824,0
85,23,5,1,0,-21.0,289.0338557213545,0
86,10,3,0,1,-4.0,295.3582452684641,0
87,23,5,0,1,20.0,314.87554045021534,0
88,20,3,1,0,44.0,329.39713852107525,0
89,13,3,0,1,-7.0,341.90544252097607,0
90,18,1,1,0,31.0,355.6485841423273,0
91,45,9,1,0,108.0,388.2909511625767,0
92,11,1,0,1,13.0,395.4548172354698,0
93,8,1,0,1,5.0,402.5155628323555,0
94,18,4,0,1,1.0,414.7424459308386,0
95,22,4,1,0,0.0,429.3592053949833,0
96,21,2,1,0,52.0,443.5183022618294,0
97,29,3,1,0,90.0,465.6412685737014,0
98,16,2,1,0,13.0,476.863088183105,0
99,22,3,1,0,53.0,492.1813039407134,0
100,62,0,5,0,520,0,1
100,27,1,1,0,110.0,510.26498033851385,0
101,19,1,1,0,63.0,522.7780807688832,0
102,23,3,1,1,52.0,539.8330716863275,0
103,13,1,1,0,25.0,548.6585110798478,0
104,32,4,1,0,67.0,572.36307580024,0
105,33,3,1,0,75.0,598.2350911349058,0
106,11,1,0,1,24.0,604.6083889976144,0
107,31,4,1,0,123.0,624.6278608217835,0
