episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,78,10,4,1,411,0,1
0,0,0,0,0,0,0,0
1,34,6,1,0,58.0,0,0
2,29,5,0,1,36.0,0,0
3,15,3,0,1,13.0,0,0
4,11,8,0,1,-61.0,0,0
5,31,5,1,0,26.0,0,0
6,12,1,1,0,37.0,0,0
7,16,2,1,0,13.0,0,0
8,19,1,1,0,30.0,0,0
9,22,4,0,1,19.0,0,0
10,6,3,0,1,-33.0,0,0
11,12,2,0,1,14.0,0,0
12,6,1,0,1,-15.0,0,0
13,6,3,0,1,-33.0,0,0
14,9,5,0,1,-43.0,0,0
15,16,6,0,1,-37.0,0,0
16,11,2,0,1,4.0,0,0
17,13,1,1,0,36.0,0,0
18,18,3,1,0,2.0,0,0
19,41,9,1,0,57.0,0,0
20,26,9,0,1,3.0,0,0
21,20,6,1,0,17.0,0,0
22,40,9,1,0,14.0,0,0
23,20,2,1,0,9.0,0,0
24,26,10,1,0,-58.0,0,0
25,25,5,1,0,21.0,0,0
26,20,5,0,1,1.0,0,0
27,27,8,1,0,-41.0,0,0
28,25,8,1,0,-39.0,0,0
29,16,3,1,0,15.0,0,0
30,17,2,0,1,31.0,0,0
31,27,4,0,1,36.0,0,0
32,17,5,0,1,-29.0,0,0
33,17,5,1,0,-15.0,0,0
34,26,5,1,0,-24.0,0,0
35,18,3,1,0,2.0,0,0
36,11,0,1,0,36.0,0,0
37,11,0,1,0,36.0,0,0
38,10,0,0,1,12.0,0,0
39,13,4,0,1,-27.0,0,0
40,14,4,0,1,-28.0,0,0
41,23,4,0,1,7.0,0,0
42,20,5,0,1,23.0,0,0
43,21,4,1,0,-10.0,0,0
44,21,3,1,0,-1.0,0,0
45,18,2,1,0,11.0,0,0
46,25,8,1,0,-6.0,0,0
47,14,4,1,0,-3.0,0,0
48,26,9,1,0,-49.0,0,0
49,6,1,0,1,-15.0,0,0
50,62,0,5,0,520,0,1
50,33,10,0,1,-13.0,0,0
51,6,5,0,1,-51.0,0,0
52,28,5,1,0,18.0,0,0
53,10,1,0,1,3.0,0,0
54,17,3,1,0,3.0,0,0
55,50,12,1,0,65.0,0,0
56,13,0,1,0,45.0,0,0
57,26,7,0,1,-34.0,0,0
58,16,6,0,1,-15.0,0,0
59,24,7,0,1,-21.0,0,0
60,27,8,0,1,-44.0,0,0
61,6,0,0,1,-6.0,0,0
62,6,1,0,1,-15.0,0,0
63,19,2,1,0,21.0,0,0
64,9,2,0,1,-5.0,0,0
65,31,9,0,1,20.0,0,0
66,7,2,0,1,-14.0,0,0
67,7,3,0,1,-23.0,0,0
68,19,6,0,1,-7.0,0,0
69,12,0,1,0,46.0,0,0
70,8,1,0,1,-6.0,0,0
71,30,6,0,1,15.0,0,0
72,27,3,1,0,-7.0,0,0
73,6,1,0,1,-15.0,0,0
74,12,1,1,0,37.0,0,0
75,19,4,1,0,-8.0,0,0
76,20,8,0,1,-15.0,0,0
77,8,2,0,1,-15.0,0,0
78,12,2,0,1,-8.0,0,0
79,25,5,1,0,-12.0,0,0
80,17,5,0,1,-7.0,0,0
81,26,6,0,1,8.0,30.99177360534668,0
82,6,1,0,1,-15.0,62.79480457305908,0
