episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,62,0,5,0,520,0,1
0,0,0,0,0,0,0,0
1,16,2,0,1,32.0,0,0
2,8,1,0,1,-6.0,0,0
3,31,9,1,0,-21.0,0,0
4,9,1,0,1,-7.0,0,0
5,6,0,0,1,-6.0,0,0
6,6,2,0,1,-24.0,0,0
7,11,4,0,1,-3.0,0,0
8,21,4,0,1,9.0,0,0
9,15,3,1,0,5.0,0,0
10,13,0,1,0,34.0,0,0
11,11,3,1,0,9.0,0,0
12,31,6,1,0,6.0,0,0
13,22,4,1,0,0.0,0,0
14,6,3,0,1,-33.0,0,0
15,18,2,1,0,11.0,0,0
16,10,7,0,1,-51.0,0,0
17,6,1,0,1,-15.0,0,0
18,29,2,0,1,52.0,0,0
19,17,1,1,0,21.0,0,0
20,21,6,0,1,-42.0,0,0
21,25,3,1,0,-5.0,0,0
22,10,2,0,1,-6.0,0,0
23,12,1,1,0,26.0,0,0
24,20,1,1,0,29.0,0,0
25,18,9,0,1,-44.0,0,0
26,15,3,0,1,-9.0,0,0
27,23,7,0,1,-20.0,0,0
28,15,0,1,0,43.0,0,0
29,18,9,0,1,-55.0,0,0
30,10,2,1,0,19.0,0,0
31,16,2,1,0,24.0,0,0
32,25,5,0,1,7.0,0,0
33,16,4,1,0,-5.0,0,0
34,11,4,0,1,-25.0,0,0
35,17,0,1,0,41.0,0,0
36,15,1,1,0,23.0,0,0
37,19,1,1,0,30.0,0,0
38,24,4,1,0,31.0,0,0
39,23,7,1,0,-39.0,0,0
40,26,6,1,0,11.0,0,0
41,17,3,0,1,11.0,0,0
42,15,4,0,1,-7.0,0,0
43,8,4,0,1,-33.0,0,0
44,29,7,1,0,-1.0,0,0
45,17,3,1,0,3.0,0,0
46,14,2,1,0,15.0,0,0
47,26,6,0,1,-14.0,0,0
48,13,5,0,1,-25.0,0,0
49,40,11,0,1,15.0,0,0
50,54,35,0,5,-165,0,1
50,17,2,0,1,9.0,0,0
51,39,9,1,0,-18.0,0,0
52,20,4,1,0,-9.0,0,0
53,8,2,0,1,-15.0,0,0
54,22,4,1,0,0.0,0,0
55,8,1,0,1,5.0,0,0
56,9,3,0,1,-25.0,0,0
57,36,15,1,0,-80.0,0,0
58,12,1,1,0,37.0,0,0
59,12,4,0,1,-15.0,0,0
60,6,1,0,1,-15.0,0,0
61,7,5,0,1,-41.0,0,0
62,6,3,0,1,-33.0,0,0
63,17,4,0,1,-9.0,0,0
64,24,5,0,1,41.0,0,0
65,14,2,0,1,34.0,0,0
66,24,4,1,0,-2.0,0,0
67,15,4,0,1,-18.0,0,0
68,15,4,0,1,-7.0,0,0
69,30,5,0,1,13.0,0,0
70,19,4,1,0,-8.0,0,0
71,11,1,1,0,27.0,0,0
72,6,2,0,1,-24.0,0,0
73,29,6,1,0,8.0,0,0
74,27,6,0,1,18.0,0,0
75,34,7,1,0,5.0,0,0
76,7,2,0,1,-14.0,0,0
77,14,2,1,0,26.0,0,0
78,16,4,0,1,-19.0,0,0
79,20,4,1,0,-9.0,0,0
80,33,5,1,0,68.0,0,0
81,49,9,1,0,93.0,0,0
82,10,5,0,1,-44.0,0,0
83,28,4,0,1,35.0,0,0
84,33,3,1,0,42.0,89.05585587024689,0
85,14,2,1,0,15.0,112.36789059638977,0
86,20,2,1,0,20.0,140.55792474746704,0
87,13,1,1,0,25.0,154.69231376051903,0
88,18,8,0,1,-46.0,173.93329393863678,0
89,22,5,1,0,35.0,194.63207107782364,0
90,21,1,1,0,105.0,214.70373731851578,0
91,12,2,0,1,14.0,223.19737474620342,0
92,21,4,0,1,53.0,242.25452204048634,0
93,20,5,1,0,-18.0,257.77541337907314,0
94,11,6,0,1,-32.0,265.65591663122177,0
95,23,3,1,0,41.0,283.859691016376,0
