episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,17,4,0,1,13.0,0,0
2,28,4,1,0,27.0,0,0
3,12,1,1,0,37.0,0,0
4,6,3,0,1,-33.0,0,0
5,19,1,1,0,19.0,0,0
6,9,4,0,1,-34.0,0,0
7,14,3,0,1,3.0,0,0
8,12,2,1,0,28.0,0,0
9,15,4,1,0,-4.0,0,0
10,22,4,1,0,33.0,0,0
11,9,0,0,1,2.0,0,0
12,7,1,0,1,-5.0,0,0
13,21,7,0,1,-18.0,0,0
14,7,1,0,1,-5.0,0,0
15,17,3,1,0,3.0,0,0
16,24,4,1,0,42.0,0,0
17,17,7,1,0,-33.0,0,0
18,19,7,0,1,-27.0,0,0
19,25,4,0,1,5.0,0,0
20,37,2,1,0,124.0,0,0
21,17,2,1,0,23.0,0,0
22,21,3,1,0,10.0,0,0
23,9,3,0,1,-3.0,0,0
24,6,1,0,1,-15.0,0,0
25,44,10,1,0,56.0,0,0
26,15,1,0,1,31.0,0,0
27,8,3,0,1,-24.0,0,0
28,15,0,1,0,32.0,0,0
29,28,5,0,1,-18.0,0,0
30,29,4,1,0,26.0,0,0
31,13,2,0,1,2.0,0,0
32,32,6,0,1,13.0,0,0
33,15,2,1,0,14.0,0,0
34,36,5,1,0,109.0,0,0
35,19,7,1,0,-35.0,0,0
36,6,1,0,1,-15.0,0,0
37,12,0,1,0,46.0,0,0
38,14,0,0,1,8.0,0,0
39,7,3,0,1,-23.0,0,0
40,20,5,1,0,-7.0,0,0
41,6,1,0,1,-15.0,0,0
42,6,3,0,1,-33.0,0,0
43,28,7,0,1,41.0,0,0
44,19,3,1,0,1.0,0,0
45,20,5,0,1,1.0,0,0
46,25,9,0,1,-18.0,0,0
47,15,2,1,0,14.0,0,0
48,12,0,1,0,35.0,0,0
49,17,3,1,0,3.0,0,0
50,62,1,5,0,478,0,1
50,6,3,0,1,-33.0,0,0
51,16,0,1,0,42.0,0,0
52,13,6,0,1,-23.0,0,0
53,19,3,1,0,1.0,0,0
54,16,4,1,0,-5.0,0,0
55,27,5,0,1,27.0,0,0
56,8,3,0,1,-13.0,0,0
57,6,0,0,1,-6.0,0,0
58,6,1,0,1,-15.0,0,0
59,22,2,1,0,106.0,0,0
60,46,11,0,1,9.0,0,0
61,9,3,0,1,-25.0,0,0
62,15,1,1,0,23.0,0,0
63,12,3,0,1,-17.0,0,0
64,18,3,1,0,2.0,0,0
65,25,9,1,0,-59.0,0,0
66,17,2,0,1,9.0,0,0
67,10,2,0,1,5.0,0,0
68,8,1,0,1,-6.0,0,0
69,24,5,1,0,22.0,0,0
70,16,3,1,0,4.0,0,0
71,11,3,0,1,-16.0,0,0
72,13,1,1,0,25.0,0,0
73,15,1,1,0,34.0,0,0
74,15,4,0,1,-18.0,0,0
75,29,7,1,0,-1.0,0,0
76,21,7,0,1,-40.0,0,0
77,19,4,0,1,11.0,0,0
78,44,7,0,1,58.0,0,0
79,23,4,1,0,-1.0,0,0
80,18,1,1,0,20.0,0,0
81,14,2,0,1,12.0,0,0
82,33,9,1,0,-12.0,0,0
83,23,4,1,0,43.0,0,0
84,34,10,1,0,-33.0,23.213356971740723,0
85,17,2,1,0,23.0,87.785027384758,0
86,12,3,0,1,16.0,114.40180802345276,0
87,20,3,1,0,55.0,147.6940457224846,0
88,22,5,1,0,35.0,168.68264150619507,0
89,12,2,1,0,17.0,180.7702813744545,0
90,6,3,0,1,-33.0,186.66654923558235,0
91,20,5,1,0,37.0,206.36877772212029,0
92,17,5,1,0,-15.0,223.71161141991615,0
93,43,8,1,0,64.0,260.4529986381531,0
94,20,4,1,0,-9.0,275.42272609472275,0
95,19,3,0,1,9.0,290.9028365314007,0
96,24,7,1,0,15.0,312.3716810643673,0
97,34,7,0,1,35.0,343.3066024184227,0
98,20,2,1,0,64.0,358.9188815653324,0
99,12,4,1,0,-1.0,368.3931809961796,0
100,62,0,5,0,520,0,1
100,17,6,1,0,-24.0,383.98145857453346,0
101,12,2,0,1,3.0,394.4907971024513,0
102,18,4,1,0,-7.0,408.9383362233639,0
103,16,5,0,1,-17.0,423.8355240225792,0
104,52,6,0,1,136.0,464.2978468686342,0
105,23,0,1,0,112.0,482.3701177984476,0
106,15,1,1,0,23.0,495.7025333493948,0
107,25,1,1,0,101.0,516.2756998389959,0
108,7,0,0,1,4.0,521.7173143774271,0
109,10,2,1,0,19.0,529.3738380819559,0
