,model_name,actions,x_pos,y_pos,q0,q1,q2
166,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,111,0,22.756466,24.70612,27.110987
167,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,112,0,25.067081,-14.817941,18.557573
168,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,113,0,21.66845,-9.57079,7.2595615
169,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,114,0,40.917114,-17.202906,16.333624
170,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,115,0,0.91201365,0.7259904,-7.6025453
171,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,116,0,61.20739,-4.085666,26.522524
172,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,117,0,32.774113,21.64695,5.183215
173,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,117,1,28.12693,35.191822,13.509356
174,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,117,0,13.577161,6.1248307,15.159559
175,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,118,0,33.440598,22.83512,0.40380234
176,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,119,0,17.768795,3.3871772,17.698887
177,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,120,0,32.44073,8.545317,23.640759
178,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,121,0,35.150917,13.188781,24.874773
179,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,122,0,24.663326,11.959871,5.749314
180,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,122,0,30.575325,9.091816,36.39221
181,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,122,0,18.027428,12.589647,29.429949
182,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,123,0,18.295515,1.7885425,6.7073817
183,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,124,0,37.900536,26.425909,15.649251
184,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,125,0,49.09495,-2.0539348,7.584107
185,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,125,1,13.728849,15.817524,12.036963
186,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,126,1,14.755541,10.673043,12.280761
187,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,127,1,63.22654,14.0789585,20.849142
188,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,128,1,51.128944,4.8457713,0.18151037
189,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,129,1,48.73495,9.288591,25.969143
190,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,130,1,46.055862,19.617485,6.752214
191,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,131,1,19.084892,-2.9326744,-10.127979
192,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,131,2,23.381752,31.269386,8.3009205
193,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,132,2,20.317543,15.600138,-10.379463
194,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,133,2,32.044308,-5.731569,10.516256
195,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,134,2,22.550922,15.333291,-5.1987615
196,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,135,2,43.245827,23.62253,5.060226
197,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,135,2,24.836138,26.053478,10.531054
198,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,135,2,29.664974,30.31052,16.19052
199,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,136,2,33.73952,8.872849,19.18755
200,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,137,2,33.50331,8.399712,21.971762
201,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,137,1,24.934797,25.493582,33.850567
202,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,138,1,13.551922,-1.6668112,11.625636
203,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,139,1,33.580482,12.1623535,19.606241
204,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,140,1,37.799683,21.080942,13.760247
205,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,140,0,1.786887,-6.369877,6.764597
206,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,141,0,41.756546,-5.6723366,17.34774
207,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,141,1,3.0857506,26.13269,6.9492292
208,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,142,1,35.4668,22.311605,18.24222
209,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,142,2,-14.16641,21.268467,-0.006089285
210,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,143,2,32.068455,13.318746,-6.593707
211,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,144,2,35.084938,6.990809,4.298535
212,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,144,2,3.0517955,13.096135,6.0310063
213,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,145,2,38.744576,-3.9439528,0.9145486
214,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,145,2,12.567712,17.62365,12.291752
215,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,146,2,22.903952,10.015077,7.0075593
216,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,147,2,50.274033,11.852549,11.434596
217,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,147,1,21.233797,17.0961,24.578325
218,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,148,1,17.172743,14.271419,10.289082
219,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,149,1,21.397778,17.829954,13.727139
220,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,150,1,43.499626,-0.49738482,28.730602
221,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,151,1,50.962475,-2.3267853,16.113564
222,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,152,1,36.10192,8.521833,-2.65698
223,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,153,1,24.777994,-8.629943,-0.700461
224,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,153,0,6.1886005,0.19011757,14.071868
225,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,154,0,41.7499,10.162836,7.787557
226,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,155,0,36.482018,2.357406,18.187368
227,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,156,0,20.198013,-0.31127432,11.82117
228,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,156,0,-4.4163346,-14.08813,2.1538386
229,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,157,0,33.961143,27.816355,16.571789
230,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,158,0,35.939133,8.650917,0.9264788
231,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,158,1,30.70187,34.105347,13.285361
232,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,159,1,36.101437,11.588845,7.4454765
233,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,160,1,31.689793,21.997425,19.14461
234,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,160,0,29.82293,5.453634,40.71152
235,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,160,0,24.633318,13.181594,26.011362
236,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,160,0,24.925634,13.3987,35.755672
237,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,161,0,23.70486,7.293403,-5.4543166
238,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,161,0,18.676168,14.810897,21.34671
239,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,162,0,42.30804,11.906845,17.395664
240,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,162,1,14.073595,26.545874,16.008434
